posted_date,candidate,est_followers,message,observation,likes,comments,shares,media,type,link,collection_date,language
10/27/2024,harris,5600000,"We love our country, and our responsibility to defend democracy comes with the greatest privilege on Earth: The privilege and pride of being an American.
In November, we will make our voices heard at the ballot box.",photos of rally,5597,1859,438,yes,photo,,3/15/2025,en
10/27/2024,harris,5600000,I am a former prosecutor. Donald Trump’s DNA is all over Project 2025.,video of interview ,4187,2984,620,yes,video,,3/15/2025,en
10/27/2024,harris,5600000,"It's either going to Donald Trump or me sitting behind the Resolute desk in the Oval Office. 
His first priority will be the people like him, not the hardworking people of America.",campaig ad,2838,2167,308,yes,video,,3/15/2025,en
10/27/2024,harris,5600000,"Throughout my career, I’ve always fought for the people of Puerto Rico. Every chance he got, Donald Trump abandoned and insulted them.
As president, I will invest in Puerto Rico's future so that Puerto Ricans can not just get by, but get ahead.",campaign ad with spanish subtitles,4641,2753,1284,yes,video,,3/15/2025,en
10/27/2024,harris,5600000,"When it comes to freedom, Philly is undefeated. 
WATCH:",campaign ad,2228,838,382,yes,video,,3/15/2025,en
10/27/2024,harris,5600000,"Gen Z, I see your power.
From climate change to gun safety to reproductive freedom, we will deliver the change you are so rightly impatient for: IWillVote.com",video clip of rally,3944,1521,466,yes,video,,3/15/2025,en
10/27/2024,harris,5600000,Michelle you are my inspiration,reels video,7200,2000,598,yes,video,,3/15/2025,en
10/27/2024,harris,5600000,"Pennsylvania—there are only 9 more days to get out and make your voice heard in this election. Join me in Philadelphia for a community rally. 
Have questions about registration or polling locations? Visit IWillVote.com.
For ASL feed, please tune in here: https://us06web.zoom.us/j/85381952026",video feed of rally,5659,3887,550,yes,video,,3/15/2025,en
10/27/2024,harris,5600000,"Pennsylvania, you can vote early from today through Tuesday, October 29.
The election is here, and the choice is truly in your hands. Do not wait to make your plan to vote. IWillVote.com",video clip of rally,3760,2437,441,yes,video,,3/15/2025,en
10/27/2024,harris,5600000,Ran into some friends backstage in Philly.,video with John Legend and other actors,9981,11691,3212,yes,video,,3/15/2025,en
10/27/2024,harris,5600000,"I am going to do everything I can in the next days to help Kamala win - not because she is my wife, but because the country needs her.",reels video with doug emhoff,2433,1109,138,yes,video,,3/15/2025,en
10/27/2024,harris,5600000,To all women impacted by a Trump Abortion Ban: We see you and are here with you.,video clip of rally,4247,2625,763,yes,video,,3/15/2025,en
10/27/2024,harris,5600000,"9 days until Election Day.
We have hard work ahead of us—but we like hard work.
With your help, we will win.",no image,2214,1119,237,no,na,,3/15/2025,en
10/27/2024,harris,5600000,"Over the next 9 days, let’s be intentional about building community.
Let’s be intentional about building coalitions.
Let’s understand that we have so much more in common than what separates us.
Let’s fight and let’s win—together:",no image,2314,1318,173,no,na,,3/15/2025,en
10/27/2024,harris,5600000,"Donald Trump is increasingly unstable and unhinged. 
He is seeking unchecked power in his second term, he has promised retribution and jail time for his political opponents, and he has violated his oath to uphold the Constitution of the United States.
",no image,8527,4778,315,no,na,,3/15/2025,en
10/27/2024,harris,5600000,"Today, more than 1 in 3 women live in a state with a Trump Abortion Ban—many with no exceptions for rape or incest. 
These bans tell a survivor that they have no right to make a decision about what happens to their body next. 
That is immoral.",no image,2712,2375,228,no,na,,3/15/2025,en
10/28/2024,harris,5600000,"Our fight is a fight for freedom - like the fundamental freedom of a woman to make decisions about her own body and not have government, people in the state capitol, or Donald Trump telling her what to do.",image,4553,2467,337,yes,image,,3/15/2025,en
10/28/2024,harris,5600000,Donald Trump is weak. He seeks flattery from dictators: Weak. He has demeaned America's military: Weak. He called for terminating the Constitution: Weak.,image,12958,5623,1501,yes,image,,3/15/2025,en
10/28/2024,harris,5600000,"When he was president, Donald Trump insulted Puerto Ricans and left them behind. We are not going back.",image includes Biden administration policy beneifts for Puerto Rico,5812,2944,2205,yes,image,,3/15/2025,en
10/28/2024,harris,5600000,"More than one in three women live in a state with a Trump Abortion Ban—many with no exceptions for rape or incest. It is immoral. 
Reproductive freedom is on the ballot:  I will vote",image,1887,1547,167,yes,image,,3/15/2025,en
10/28/2024,harris,5600000,no text,Announcement of rally with Tim Waltz,1566,637,,yes,image,,3/15/2025,en
10/28/2024,harris,5600000,Donald Trump intends to end the Affordable Care Act and still has no plan to replace it.,image,4473,2549,446,yes,image,,3/15/2025,en
10/28/2024,harris,5600000,"Kamala Harris has the character, the values, and the strength we need in a president.
Join her in DC on October 29th to hear more about what’s at stake and how she’s going to move this country forward. https://kamalaharris.link/DC-speech",repost from Barack Obama's account,2908,1322,125,yes,image,,3/15/2025,en
10/28/2024,harris,5600000,"By expanding the Child Tax Credit to $6,000 in the first year of a child's life, we will give families the ability to buy a car seat, crib or clothes.",image,38450,5713,3733,yes,image,,3/15/2025,en
10/28/2024,harris,5600000,"As I have traveled our country, I have seen a yearning for a president who will see you, who gets you, and who will fight for you. I pledge to be that president.",image,6810,2794,225,yes,image,,3/15/2025,en
10/28/2024,harris,5600000,"Tomorrow, I will speak to Americans about the choice we face in this election—and all that is at stake for the future of this country that we love.
Join us on the Ellipse in Washington, DC as we chart a new way forward:",image of announcement of rally,2661,1348,200,yes,image,,3/15/2025,en
10/28/2024,harris,5600000,Donald Trump and I had very different weekends.,image of comparison of what each candidate said. Reference to Puerto Rico.,8804,4642,1516,yes,image,,3/15/2025,en
10/28/2024,harris,5600000,"Your vote is your voice—and it’s going to make all the difference in November.
IWillVote.com",photo,4599,1605,397,yes,photo,,3/15/2025,en
10/28/2024,harris,5600000,"We love our country. And when freedom is on the line, Americans always answer the call.
In this election, we know what’s at stake. We will answer the call again.",photos of rally,2838,1194,242,yes,photo,,3/15/2025,en
10/28/2024,harris,5600000,"I was raised to believe that we have a collective responsibility to ensure the children of our communities are nurtured and well taken care of.
Under my economic plan, more than 100 million Americans will get a middle-class tax break, including $6,000 for new parents during the first year of a child’s life.",childhood photos of Harris,4186,1426,221,yes,photo,,3/15/2025,en
10/28/2024,harris,5600000,"Donald Trump has never passed up the opportunity to give himself credit when no credit is due.
Make no mistake: If you received a stimulus check during the pandemic, you have a Democratic majority in Congress to thank for it.",photos of with Charlagmane,5888,1980,1402,yes,photo,,3/15/2025,en
10/28/2024,harris,5600000,"Republicans, Democrats, and Independents will defeat Donald Trump at the ballot box.",photo of Harris and Liz Cheney,6307,2086,278,yes,photo,,3/15/2025,en
10/28/2024,harris,5600000,This election is going to be close. It's time to get out and vote! IWillVote.com,video with Michelle Obama,5825,3593,814,yes,video,,3/15/2025,en
10/28/2024,harris,5600000,"Let’s clear up some myths about those pandemic stimulus checks: A Democratic majority in Congress pushed to send those checks out and get help to the American people.
All Donald Trump did was put his name on them.",clip of interview video,2690,1140,515,yes,video,,3/15/2025,en
10/28/2024,harris,5600000,"Donald Trump has never understood the issues and disparities affecting the Black community.
This is the same man who called for the execution of the Central Park 5, refused to rent to Black families, and recently said that Black immigrants in Springfield, Ohio were eating their pets.",clip of interview video,2469,1118,252,yes,video,,3/15/2025,en
10/28/2024,harris,5600000,"Donald Trump’s Project 2025 would eliminate the Department of Education and get rid of Head Start.
His agenda was written by some of the same people who suggested enslaved people benefited from slavery and who are trying to ban books. We must teach America’s full history.",clip of interview video,2957,2054,459,yes,video,,3/15/2025,en
10/28/2024,harris,5600000,Stevie Wonder sang me “Happy Birthday.” It was a bucket list moment.,clip of interview video,20632,5524,1182,yes,video,,3/15/2025,en
10/28/2024,harris,5600000,"Your vote is your voice. Make sure your voice is heard— IWillVote.com  
Governor Tim Walz and I are in Ann Arbor, Michigan for a When We Vote, We Win Rally with a special performance by Maggie Rogers.
For ASL feed, please tune in here: https://us06web.zoom.us/w/82795701766",video of rally,7578,8549,1092,yes,video,,3/15/2025,en
10/28/2024,harris,5600000,It is time to make your plan to vote. Iwillvote.com,"reels video with Barack Obama, Spike Lee and Samuel Jackson",4800,2000,521,yes,video,,3/15/2025,en
10/28/2024,harris,5600000,We are all in this together. IWillVote.com,clip of rally video,3759,2100,484,yes,video,,3/15/2025,en
